 05/22까지 ,바이럴/SNS마케팅,라스트메이커,(LastMaker),채용분야,마케터,경력여부,경력 무관,셰프온, 대한민국 서울특별시 종로구 청계천로 40 문화창조벤처단지 1306호 ,와디즈,"['Java', 'PHP', 'Android']","['Android', 'Python', 'Node.js']",,,
 05/22까지 ,[인턴] 마케팅 (SNS채널),셰프온,(ChefOn),채용분야,마케터,경력여부,인턴,근무지, 서울 관악구 봉천동 서울대학교 연구공원 SK텔레콤연구소 1층 ,근무지, 대한민국 서울특별시 강남구 테헤란로64길 14 603호 ,"['Ruby On Rails', 'RSpec', 'Python', 'Travis CI', 'TDD', 'MySQL', 'Redis', 'aws-ec2', 'Amazon S3', 'Amazon ElastiCache', 'Amazon RDS']",,,
 05/31까지 ,경영지원 매니저 (경력),로앤컴퍼니,(Law&Company),채용분야,운영,경력여부,경력,근무지,경력,크로키닷컴, 대한민국 서울특별시 강남구 삼성동 142-2 인화빌딩 9층 ,엔비티,,,
 05/09까지 ,SNS컨텐츠 제작 및 기획자 (영상 / 이미지),비투링크,(B2LiNK),채용분야,디자이너,경력여부,경력,근무지,신입,"['JavaScript', 'HTML', 'CSS', 'HTML5/CSS3/JavaScript', 'jQuery']"," 3,500 - 5,500 만원 ","['iOS', 'C++', 'Android']",,,
 05/31까지 ,iPortfolio iOS 개발자(경력) 채용 (2016년 4~5월),아이포트폴리오,(iPortfolio),채용분야,개발자,경력여부,경력,에브리프라이데이, 서울 관악구 봉천동 서울대학교 연구공원 SK텔레콤연구소 1층 ,"['영어', '중국어', '일본어', '에스파냐어', '카자흐어', '구자라트어', '위구르어']"," 1,440 - 2,600 만원 ",원격근무,,,
 2016-04-25 ,"웹,앱,서비스 기획 및 운영",에브리프라이데이,(everyfriday),채용분야,기획자,경력여부,경력,에브리프라이데이, 서울 관악구 봉천동 서울대학교 연구공원 SK텔레콤연구소 1층 ,"['영어', '일본어', '중국어', '에스파냐어']","['Adobe Photoshop', 'Adobe Illustrator', 'WordPress']",두꺼비세상,,,
 2016-04-25 ,한국 영업 팀원 / 중간 관리자 모집,에브리프라이데이,(everyfriday),채용분야,마케터,경력여부,경력 무관,에브리프라이데이, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,쓰리클랩스,['iOS'],"['3d max', 'Unity 3D', 'photoshop', 'Adobe Illustrator', 'autocad', 'Java', '영어']",,,
 2016-04-25 ,Software Engineer(프론트엔드&백엔드&서버사이드),에브리프라이데이,(everyfriday),채용분야,개발자,경력여부,경력 무관,에브리프라이데이, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,쓰리클랩스,"['Android', 'Java', 'Spring']",핸디즈,,,
 2016-04-25 ,글로벌 소셜 체험 플랫폼 0.8L(공팔리터) 개발자(CTO) 모집,에브리프라이데이,(everyfriday),채용분야,개발자,경력여부,경력 무관,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,근무지,"['Python', 'AngularJS', 'MongoDB', 'nginx', '영어']","['Android', 'C++', 'MCU', 'artwork', 'firmware']",,,
 04/30까지 ,#기획자 당신을기다려요♪ feat.오늘의집,버킷플레이스,(Bucketplace),채용분야,기획자,경력여부,경력,", ", 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,(주)더메인즈,['Android'],원격근무,,,
 04/30까지 ,#디자이너 당신을기다려요♪ feat.오늘의집,버킷플레이스,(Bucketplace),채용분야,디자이너,경력여부,신입,", ",경력,와이지플러스, 대한민국 서울특별시 노원구 공릉로34길 104-1 반석빌딩 1층 101호 ,잇커뮤니케이션,,,
 04/30까지 ,웹 서비스 개발자를 오늘의집에서 모십니다!,버킷플레이스,(Bucketplace),채용분야,개발자,경력여부,인턴,근무지, 대한민국 서울특별시 서초구 서초대로 397 B동 ,브이씨엔씨,"['Android', 'iOS', 'MySQL']","['영업', 'B2B/B2C 영업마케팅', '영업관리', 'B2B/B2C영업']",,,
 04/30까지 ,#MD(영업) 당신을기다려요♪ feat.오늘의집,버킷플레이스,(Bucketplace),채용분야,영업,경력여부,경력,근무지," 2,400 - 4,000 만원 ",매드스퀘어,['Android'],원격근무,,,
 04/30까지 ,인테리어디자이너/스타일리스트 를 오늘의집에서 찾습니다!,버킷플레이스,(Bucketplace),채용분야,디자이너,경력여부,경력,에브리프라이데이,"['Android', 'Java', 'AngularJS', 'HTML', 'spring-boot', 'Bootstrap', 'Maven', 'Gradle', 'Bower', 'Grunt', 'Linux', 'Amazon Web Services', 'shell-scripting', 'agile', 'devops']",로완, 대한민국 구로디지털단지 ,"['Excel', 'googledrive']",,,
 2016-04-22 ,한국 영업 팀원 / 중간 관리자 모집,에브리프라이데이,(everyfriday),채용분야,마케터,경력여부,경력 무관,에브리프라이데이," 2,400 - 3,000 만원 ",연봉,원격근무 가능,"['iOS', 'MySQL', '응용프로그램 개발', '개발기획', '서버', 'Mobile Service', 'mobile', '모바일웹']",,,
